,action_inds,rewards,actions,cumulative_revenue
29070,0,0.03359422687500001,LMP_buy,432.79349155390304
29071,4,0.11134375,TOU_discharge,432.90483530390304
29072,0,0.021709754193750007,LMP_buy,432.9265450580968
29073,3,-0.11814197168749999,TOU_buy,432.80840308640927
29074,0,0.02619342020625001,LMP_buy,432.8345965066155
29075,1,-0.049045001925,LMP_sell,432.78555150469055
29076,0,0.02469886486875001,LMP_buy,432.8102503695593
29077,3,-0.11888924935624999,TOU_buy,432.69136112020306
29078,1,-0.045308613581250004,LMP_sell,432.6460525066218
29079,0,0.02694069787500001,LMP_buy,432.6729932044968
29080,2,-0.009557596687499996,wait,432.6634356078093
29081,1,-0.04680316891875,LMP_sell,432.6166324388905
29082,4,0.108584375,TOU_discharge,432.72521681389054
29083,4,0.108584375,TOU_discharge,432.83380118889056
29084,2,-0.014368466999999998,wait,432.81943272189056
29085,4,0.10550000000000001,TOU_discharge,432.92493272189057
29086,2,-0.012190313999999997,wait,432.91274240789056
29087,0,0.02503403156250001,LMP_buy,432.93777643945305
29088,4,0.10550000000000001,TOU_discharge,433.04327643945305
29089,2,-0.005655854999999997,wait,433.03762058445307
29090,3,-0.11260795700000001,TOU_buy,432.92501262745304
29091,0,0.03011638856250001,LMP_buy,432.9551290160155
29092,1,0.08921726375,LMP_sell,433.04434627976553
29093,4,0.10550000000000001,TOU_discharge,433.14984627976554
29094,0,-0.10270712674999999,LMP_buy,433.04713915301556
29095,4,0.10550000000000001,TOU_discharge,433.15263915301557
29096,0,0.03156849056250001,LMP_buy,433.1842076435781
29097,3,-0.11115585500000001,TOU_buy,433.0730517885781
29098,0,0.030842439562500008,LMP_buy,433.1038942281406
29099,4,0.10550000000000001,TOU_discharge,433.2093942281406
29100,3,-0.11260795700000001,TOU_buy,433.09678627114056
29101,4,0.10550000000000001,TOU_discharge,433.20228627114057
29102,0,0.030842439562500008,LMP_buy,433.23312871070306
29103,4,0.10550000000000001,TOU_discharge,433.33862871070306
29104,0,0.030842439562500008,LMP_buy,433.36947115026555
29105,4,0.10550000000000001,TOU_discharge,433.47497115026556
29106,3,-0.11260795700000001,TOU_buy,433.36236319326554
29107,4,0.10550000000000001,TOU_discharge,433.46786319326554
29108,4,0.108584375,TOU_discharge,433.57644756826556
29109,4,0.108584375,TOU_discharge,433.6850319432656
29110,2,-0.005073930674999997,wait,433.6799580125906
29111,2,-0.005073930674999997,wait,433.6748840819156
29112,0,0.02992980855000001,LMP_buy,433.7048138904656
29113,0,0.02918253088125001,LMP_buy,433.73399642134683
29114,4,0.108584375,TOU_discharge,433.84258079634685
29115,4,0.108584375,TOU_discharge,433.9511651713469
29116,2,-0.004326653006249997,wait,433.9468385183406
29117,3,-0.11141647266874999,TOU_buy,433.83542204567186
29118,0,0.03366619689375001,LMP_buy,433.8690882425656
29119,4,0.108584375,TOU_discharge,433.97767261756564
29120,0,0.02619342020625001,LMP_buy,434.0038660377719
29121,2,-0.006568486012499997,wait,433.9972975517594
29122,4,0.108584375,TOU_discharge,434.1058819267594
29123,0,0.032171641556250005,LMP_buy,434.1380535683157
29124,4,0.108584375,TOU_discharge,434.2466379433157
29125,0,0.03366619689375001,LMP_buy,434.28030414020947
29126,4,0.108584375,TOU_discharge,434.3888885152095
29127,0,0.032171641556250005,LMP_buy,434.42106015676575
29128,4,0.108584375,TOU_discharge,434.52964453176577
29129,3,-0.11365830567499999,TOU_buy,434.41598622609075
29130,4,0.108584375,TOU_discharge,434.5245706010908
29131,0,0.03366619689375001,LMP_buy,434.55823679798453
29132,1,-0.0400776699,LMP_sell,434.51815912808456
29133,0,0.03291891922500001,LMP_buy,434.55107804730955
29134,4,0.108584375,TOU_discharge,434.65966242230957
29135,3,-0.11365830567499999,TOU_buy,434.54600411663455
29136,1,-0.0400776699,LMP_sell,434.5059264467346
29137,0,0.03366619689375001,LMP_buy,434.53959264362834
29138,1,-0.0400776699,LMP_sell,434.49951497372837
29139,0,0.03366619689375001,LMP_buy,434.53318117062213
29140,4,0.108584375,TOU_discharge,434.64176554562215
29141,3,-0.11365830567499999,TOU_buy,434.52810723994713
